"word","mRT","accuracy"
"confessionals",777.612903225806,0.911764705882353
"confessions",658.352941176471,1
"confessor",831.75,0.96969696969697
"confetti",792.84375,0.96969696969697
"confidant",774.4,0.806451612903226
"confidante",940.192307692308,0.787878787878788
"confide",684.892857142857,0.875
"confided",730.034482758621,0.878787878787879
"confidence",704.366666666667,0.967741935483871
"confidences",894.433333333333,0.909090909090909
"confident",641.21875,1
"confidential",715.121212121212,0.942857142857143
"confidentiality",904.125,1
"confidentially",741.529411764706,0.971428571428571
"confiding",796.310344827586,0.878787878787879
"configuration",672.4375,1
"configurations",873.1,0.909090909090909
"confine",691.966666666667,0.909090909090909
"confined",726.545454545455,0.970588235294118
"confinement",732.774193548387,0.96875
"confinements",985.5,0.909090909090909
"confines",800.857142857143,0.875
"confining",772.214285714286,0.875
"confirm",649.1875,0.96969696969697
"confirmation",731.060606060606,0.970588235294118
"confirmed",774.5,1
"confirming",799.875,1
"confirms",659.5,0.909090909090909
"confiscate",941.04347826087,0.741935483870968
"confiscated",895.153846153846,0.838709677419355
"confiscating",926.76,0.925925925925926
"confiscation",1041.40909090909,0.709677419354839
"conflagration",953.153846153846,0.448275862068966
"conflict",595.878787878788,1
"conflict's",674.529411764706,0.971428571428571
"conflicting",790.625,0.96969696969697
"conflicts",702.484848484848,1
"confluence",813.05,0.645161290322581
"confluent",840.608695652174,0.696969696969697
"conform",648,0.914285714285714
"conformance",944.6,0.78125
"conformation",842.212121212121,0.942857142857143
"conformations",876,1
"conformed",744.9375,0.941176470588235
"conformist",842.137931034483,0.878787878787879
"conformists",854.161290322581,0.96875
"conformity",772.41935483871,0.96875
"conforms",704.034482758621,0.935483870967742
"confound",648.172413793103,0.90625
"confounded",789.8,0.862068965517241
"confounding",756.424242424242,0.942857142857143
"confront",758.424242424242,1
"confrontation",833.75,0.96969696969697
"confrontations",869.5,0.909090909090909
"confronted",732.176470588235,0.971428571428571
"confronting",730.882352941176,1
"confronts",800.75,0.941176470588235
"confuse",703.8,1
"confused",653,1
"confuses",824.233333333333,0.909090909090909
"confusing",679.393939393939,0.970588235294118
"confusion",683.969696969697,1
"confusions",760.617647058824,1
"conga",798.04347826087,0.676470588235294
"congeal",844.095238095238,0.6
"congealed",848.809523809524,0.7
"congenial",694.481481481482,0.794117647058823
"congeniality",842.535714285714,0.875
"congenital",924.161290322581,1
"congest",769.681818181818,0.709677419354839
"congested",818.838709677419,0.885714285714286
"congestion",746.733333333333,0.967741935483871
"congestive",840.4,0.9375
"conglomerate",942.481481481482,0.818181818181818
"conglomeration",1022.33333333333,0.727272727272727
"congrats",760.677419354839,0.911764705882353
"congratulate",887.225806451613,0.96875
"congratulated",936.866666666667,0.967741935483871
"congratulation",1052.33333333333,0.9375
"congratulations",747.033333333333,0.9375
"congratulatory",948.56,0.862068965517241
"congregate",806.65625,0.96969696969697
"congregated",796.25,0.875
"congregation",785.558823529412,1
"congregational",878.393939393939,1
"congregations",909.928571428571,0.903225806451613
"congress",647.6875,1
"congresses",863.033333333333,0.909090909090909
"congressional",718.69696969697,1
"congressman",736.470588235294,1
"congressman's",840.333333333333,0.970588235294118
"congressmen",824.733333333333,0.882352941176471
"congresswoman",854.645161290323,1
"congresswomen",851.2,0.967741935483871
"congruence",879.461538461538,0.838709677419355
"congruent",763.3125,0.96969696969697
"congruity",818.52,0.78125
"congruous",894.733333333333,0.46875
"conic",843.125,0.484848484848485
"conical",693.25,0.121212121212121
"conifer",963.217391304348,0.696969696969697
"conjecture",826.821428571429,0.848484848484849
"conjectured",862.857142857143,0.8
"conjectures",822.103448275862,0.90625
"conjoin",765.6875,0.484848484848485
"conjoined",835.103448275862,0.878787878787879
"conjoint",905.45,0.625
"conjugal",840.666666666667,0.65625
"conjugate",737,0.911764705882353
"conjugated",853.625,1
"conjugates",780.52380952381,0.75
"conjugating",839.344827586207,0.90625
"conjugation",962.148148148148,0.870967741935484
"conjunct",722.222222222222,0.84375
"conjunction",716.909090909091,1
"conjunctions",729.428571428571,1
"conjunctive",707.806451612903,0.96875
"conjunctivitis",1033.80952380952,0.67741935483871
"conjuncture",814.96875,1
"conjuration",959.125,0.516129032258065
"conjure",708.269230769231,0.787878787878788
"conjured",747.032258064516,0.911764705882353
"conjures",758.222222222222,0.818181818181818
"conk",697.111111111111,0.28125
"connect",593.242424242424,1
"connected",619.466666666667,1
"connecting",653.588235294118,1
"connection",675.8125,0.941176470588235
"connections",624.878787878788,0.970588235294118
"connective",709.633333333333,0.9375
"connects",697.787878787879,1
"conned",1068,0.3125
"conning",848.533333333333,0.46875
"connivance",1021.33333333333,0.264705882352941
"connive",888,0.363636363636364
"conniver",926.857142857143,0.4
"connoisseur",836.681818181818,0.666666666666667
"connoisseurs",1072.0625,0.551724137931034
"connotation",936.214285714286,0.823529411764706
"connotations",890.769230769231,0.8125
"connotative",919.590909090909,0.709677419354839
"connote",865.714285714286,0.4375
"connotes",845.4,0.428571428571429
"connubial",875.333333333333,0.0967741935483871
"conquer",703.620689655172,0.90625
"conquered",771.033333333333,0.909090909090909
"conquering",742.413793103448,0.935483870967742
"conqueror",812.62962962963,0.84375
"conquerors",825.620689655172,0.90625
"conquest",658.090909090909,1
"conquests",635.928571428571,0.875
"conquistador",865.695652173913,0.741935483870968
"cons",691.967741935484,0.911764705882353
"consanguinity",1149.83333333333,0.2
"conscience",682.379310344828,1
"consciences",818.166666666667,0.9375
"conscientious",948.178571428571,0.96551724137931
"conscionable",894.333333333333,0.444444444444444
"conscious",805.53125,0.96969696969697
"consciously",812.878787878788,1
"consciousness",811.941176470588,0.971428571428571
"conscript",925.272727272727,0.6875
"conscripted",894.5,0.8
"conscription",836.368421052632,0.59375
"consecrate",963.4,0.882352941176471
"consecration",1031.90909090909,0.6875
"consecutive",807.21875,1
"consensus",766.366666666667,0.9375
"consent",672.382352941176,0.971428571428571
"consented",816.032258064516,0.96875
"consenting",842.935483870968,0.96875
"consequence",640.03125,0.96969696969697
"consequences",765.333333333333,1
"consequent",789.903225806452,0.939393939393939
"consequential",917.9,0.882352941176471
"consequently",808.34375,0.96969696969697
"conservation",731.451612903226,0.96875
"conservationist",894.75,0.941176470588235
"conservatism",904.727272727273,0.970588235294118
"conservative",837.09375,1
"conservatives",892.724137931035,0.935483870967742
"conservatory",830.0625,0.941176470588235
"conserve",665.352941176471,1
"conserves",790.48275862069,0.878787878787879
"conserving",816.709677419355,0.96875
"consider",650.15625,1
"considerable",685.064516129032,0.96875
"considerably",768.969696969697,0.970588235294118
"considerate",859.25,1
"considerately",1012.59375,0.96969696969697
"consideration",714.235294117647,1
"considerations",848.518518518518,0.9
"considered",690.424242424242,1
"considering",733.935483870968,0.96875
"considers",689.2,0.967741935483871
"consign",754.68,0.78125
"consigned",849.966666666667,0.909090909090909
"consignee",1077.5,0.235294117647059
"consignment",753.633333333333,0.909090909090909
"consist",646.785714285714,0.903225806451613
"consisted",755.310344827586,0.90625
"consistence",839.344827586207,0.90625
"consistency",765.833333333333,0.909090909090909
"consistent",688.558823529412,0.971428571428571
"consistently",779.151515151515,1
"consisting",775.096774193548,1
"consists",653.90625,0.941176470588235
"consolation",859.34375,0.96969696969697
"console",724.787878787879,0.970588235294118
"consoled",750.5625,0.914285714285714
"consoles",758.866666666667,0.967741935483871
"consolidate",869.181818181818,0.970588235294118
"consolidated",769.647058823529,1
"consolidating",862.518518518518,0.964285714285714
"consolidation",895.633333333333,0.967741935483871
"consoling",801.608695652174,0.696969696969697
"consomme",1171,0.0909090909090909
"consonance",978.48,0.757575757575758
"consonant",838.62962962963,0.794117647058823
"consonantal",1067.16666666667,0.193548387096774
"consonants",829.923076923077,0.838709677419355
"consort",722.153846153846,0.764705882352941
"consorted",883.379310344828,0.90625
"consorting",792.689655172414,0.878787878787879
"consortium",839.611111111111,0.580645161290323
"conspicious",776.096774193548,0.939393939393939
"conspicuous",832.6875,1
"conspicuously",916.258064516129,1
"conspiracies",1111.85714285714,0.875
"conspiracy",684.352941176471,1
"conspirator",851,0.96969696969697
"conspiratorial",1069.75,0.827586206896552
"conspirators",800.8,0.967741935483871
"conspire",675.935483870968,0.911764705882353
"conspired",730.5625,1
"conspires",737.966666666667,0.967741935483871
"constable",768.516129032258,0.96875
"constable's",941,0.827586206896552
"constables",809.678571428571,0.823529411764706
"constancy",867.166666666667,0.909090909090909
"constant",656.516129032258,0.939393939393939
"constantly",732.483870967742,0.96875
"constants",840.28125,0.96969696969697
"constellation",869.969696969697,0.942857142857143
"constellation's",1068.04,0.78125
"constellations",873.928571428571,0.823529411764706
"consternate",1126.06666666667,0.5
"consternation",871.25,0.666666666666667
"constipate",966.535714285714,0.903225806451613
"constipation",734.161290322581,0.939393939393939
"constituencies",1047.10526315789,0.655172413793103
"constituency",903.461538461538,0.742857142857143
"constituent",951.354838709677,0.939393939393939
"constituents",906.24,0.833333333333333
"constitute",775.228571428571,1
"constituted",819.774193548387,0.96875
"constitutes",803.939393939394,0.970588235294118
"constituting",852.466666666667,0.9375
"constitution",742.645161290323,0.96875
"constitutional",815.193548387097,0.96875
"constitutionalism",1170.7037037037,0.931034482758621
"constitutionalist",1046.16666666667,1
"constitutionalize",1166.15384615385,0.896551724137931
"constitutions",943.606060606061,1
"constrain",753.875,0.941176470588235
"constrained",771.193548387097,1
"constraining",876.806451612903,0.939393939393939
"constraint",839.933333333333,0.909090909090909
"constrict",763.322580645161,0.939393939393939
"constricted",803.966666666667,0.967741935483871
"constricting",833.375,1
"constriction",839.633333333333,0.882352941176471
"constrictions",990.407407407407,0.9
"constrictor",1005.4,0.735294117647059
"constrictors",893.88,0.806451612903226
"construct",693.882352941176,1
"constructed",802.612903225806,0.96875
"constructing",726.058823529412,0.971428571428571
"construction",641.53125,0.96969696969697
"constructional",885.7,0.909090909090909
"constructions",753.628571428571,1
"constructive",860.3125,1
"constructively",850.03125,0.96969696969697
"constructor",794.34375,0.941176470588235
"construe",841.055555555556,0.580645161290323
"construed",918.739130434783,0.696969696969697
"construing",1024.70588235294,0.548387096774194
"consul",724.923076923077,0.40625
"consular",940.863636363636,0.647058823529412
"consulate",834.310344827586,0.878787878787879
"consulship",1293.5,0.235294117647059
"consult",617.6875,0.914285714285714
"consultant",723.9,0.967741935483871
"consultants",683.096774193548,0.96875
"consultation",835.774193548387,0.96875
"consultations",866.75,0.914285714285714
"consultative",914.478260869565,0.766666666666667
"consulted",706.515151515152,1
"consulting",760.787878787879,1
"consume",659.034482758621,0.90625
"consumed",688.133333333333,0.967741935483871
"consumer",717.264705882353,0.971428571428571
"consumer's",708.03125,0.96969696969697
"consumers",721.322580645161,0.96875
"consumes",696.967741935484,0.911764705882353
"consuming",804.882352941176,0.971428571428571
"consummate",837.923076923077,0.8125
"consummated",982.384615384615,0.8125
"consummately",1130.10714285714,0.903225806451613
"consummation",912.608695652174,0.821428571428571
"consumption",665.3125,0.96969696969697
"consumptive",813.772727272727,0.6875
"contact",650.764705882353,1
"contacted",704.8125,0.96969696969697
"contacting",728.685714285714,1
"contacts",614.125,1
"contagion",802.777777777778,0.545454545454545
"contagious",716.515151515152,1
"contain",634.878787878788,1
"contained",724.5625,1
"container",656.21875,0.96969696969697
"containers",694.03125,0.941176470588235
"containing",726.677419354839,0.96875
"containment",919.892857142857,0.933333333333333
"contains",687.53125,0.941176470588235
"contaminate",860.142857142857,0.7
"contaminated",890.258064516129,0.96875
"contaminating",1049.31034482759,0.935483870967742
"contamination",942.53125,0.96969696969697
"contaminator",1075.24137931034,0.878787878787879
"contemplate",845.647058823529,1
"contemplated",767.806451612903,0.96875
"contemplates",905.166666666667,0.9375
"contemplating",780.5625,0.96969696969697
"contemplation",809.176470588235,1
"contemplative",928.709677419355,0.939393939393939
"contemporaries",1051.11111111111,0.9
"contemporary",747.151515151515,1
"contempt",700.878787878788,0.970588235294118
"contemptible",939.434782608696,0.821428571428571
"contemptuous",906,0.914285714285714
"contend",823.484848484848,0.970588235294118
"contended",712.823529411765,1
"contender",692.545454545455,0.970588235294118
"contending",792.892857142857,0.875
"contends",784.166666666667,0.9375
"content",656.764705882353,1
"contented",764.225806451613,1
"contentedly",807.952380952381,0.67741935483871
"contenting",780.258064516129,0.96875
"contention",844.46875,0.96969696969697
"contentions",712.709677419355,1
"contentious",769.206896551724,0.935483870967742
"contentment",858.51724137931,0.90625
"contents",635.181818181818,1
"contest",593.575757575758,0.970588235294118
"contestant",736.857142857143,0.933333333333333
"contestants",799.928571428571,0.96551724137931
"contested",782.53125,1
"contests",640.545454545455,1
"context",610.78125,0.941176470588235
"contexts",630.870967741935,0.939393939393939
"contiguity",866.4,0.606060606060606
"contiguous",845.692307692308,0.8125
"continence",791.379310344828,0.878787878787879
"continent",787.655172413793,0.935483870967742
"continental",780.909090909091,0.942857142857143
"continents",739.909090909091,1
"contingencies",1030.14814814815,0.870967741935484
"contingency",832.6,0.9375
"contingent",784.04,0.862068965517241
"contingents",805.071428571429,0.875
"continual",843.9,0.909090909090909
"continually",782.03125,1
"continuance",817.153846153846,0.787878787878788
"continuation",838.4,0.967741935483871
"continue",628.625,1
"continued",660.375,0.96969696969697
"continues",667.28125,0.96969696969697
"continuing",726,0.878787878787879
"continuities",946.88,0.862068965517241
"continuity",750.032258064516,0.939393939393939
"continuous",782.242424242424,1
"continuously",751.21875,0.941176470588235
"continuum",801.05,0.645161290322581
"contort",785.8,0.454545454545455
"contorted",945.703703703704,0.794117647058823
"contortion",1044.92,0.757575757575758
"contour",715.806451612903,0.911764705882353
"contouring",857.346153846154,0.787878787878788
"contours",761.964285714286,0.875
"contraband",898.333333333333,0.9375
"contrabass",926.727272727273,0.34375
"contraception",963.321428571429,0.933333333333333
"contraceptive",889,0.96969696969697
"contraceptives",915.59375,0.941176470588235
"contract",660.90625,0.941176470588235
"contracted",706.057142857143,1
"contractile",991.64,0.806451612903226
"contracting",711.363636363636,1
"contraction",737.515151515152,0.970588235294118
"contractor",752.366666666667,0.9375
"contractor's",784.363636363636,1
"contractors",785.633333333333,1
"contracts",673.090909090909,0.970588235294118
"contractual",1134.08333333333,0.75
"contradict",819.068965517241,0.90625
"contradicted",911.032258064516,0.96875
"contradiction",836.969696969697,1
"contradictions",828.0625,1
"contradictorily",983.85,0.689655172413793
"contradictory",888.59375,1
"contradicts",890.96875,0.96969696969697
"contradistinction",1110.625,0.307692307692308
"contraption",920.37037037037,0.870967741935484
"contraptions",926.448275862069,0.90625
"contrarily",1013.26315789474,0.59375
"contrary",817.30303030303,0.970588235294118
"contrast",601.121212121212,1
"contrasted",768.258064516129,0.96875
"contrasting",751.454545454545,0.970588235294118
"contrasts",620.84375,0.941176470588235
"contribute",698.878787878788,1
"contributed",800.516129032258,1
"contributes",801.3,1
"contributing",813.424242424242,0.970588235294118
"contribution",788.625,0.96969696969697
"contributions",794.322580645161,0.939393939393939
"contributor",780.794117647059,1
"contributors",744.323529411765,1
"contributory",879.034482758621,0.966666666666667
"contrite",801.8,0.625
"contrition",853.0625,0.516129032258065
"contrivance",765.714285714286,0.482758620689655
"contrivances",855.529411764706,0.53125
"contrive",737.538461538462,0.838709677419355
"contrived",714.708333333333,0.75
"contriving",810.148148148148,0.870967741935484
"control",614.294117647059,1
"controlled",641.6875,1
"controller",665.90625,1
"controller's",709.25,1
"controllers",794.787878787879,1
"controlling",710.628571428571,1
"controls",651.971428571429,1
"controversial",712.625,0.941176470588235
"controversialists",1270.95,0.689655172413793
"controversies",954.48275862069,0.852941176470588
"controversy",675.586206896552,0.90625
"controvert",950.296296296296,0.84375
"contumely",1067.4,0.147058823529412
"contusion",1127.38888888889,0.5625
"contusions",971.105263157895,0.558823529411765
"conundrum",1012.07692307692,0.40625
"convalescence",986.363636363636,0.666666666666667
"convalescent",921.925925925926,0.931034482758621
"convalescing",1039.11111111111,0.346153846153846
"convection",894.793103448276,0.878787878787879
"convector",827.964285714286,0.848484848484849
"convene",887.346153846154,0.838709677419355
"convened",840.913043478261,0.71875
"convenience",706.6875,0.941176470588235
"conveniences",907.666666666667,1
"convenient",703.538461538462,0.866666666666667
"conveniently",881.5,0.96969696969697
"convening",882.375,0.727272727272727
"convent",701.411764705882,1
"convention",678.515151515152,1
"conventional",815.833333333333,0.967741935483871
"conventionality",911.25,1
"conventionalized",1111.89655172414,0.878787878787879
"conventionally",957.1,1
"conventions",730.147058823529,1
"converge",820.161290322581,1
"converged",827.214285714286,0.875
"convergence",763.290322580645,0.939393939393939
"convergent",835.096774193548,0.911764705882353
"conversant",918,0.757575757575758
"conversation",792.787878787879,1
"conversational",887.193548387097,0.939393939393939
"conversationalist",1004.10344827586,1
"conversations",770.033333333333,0.967741935483871
"converse",748.03125,1
"conversely",750.46875,0.96969696969697
"conversing",717.8,0.909090909090909
"conversion",714.0625,1
"conversions",807.483870967742,0.96875
"convert",633.969696969697,1
"converted",721.545454545455,1
"converter",955.615384615385,0.896551724137931
"convertible",688.5,0.941176470588235
"converting",788.088235294118,0.971428571428571
"converts",675.941176470588,1
"convex",715.173913043478,0.793103448275862
"convexity",957.5,0.606060606060606
"convey",705.133333333333,0.9375
"conveyance",879.103448275862,0.90625
"conveyed",740.970588235294,0.971428571428571
"conveyer",839.068965517241,0.90625
"conveying",716.586206896552,0.90625
"conveyor",753.555555555556,0.84375
"conveys",765.4,0.9375
"convict",640.212121212121,0.970588235294118
"convict's",713.322580645161,0.96875
"convicted",671.352941176471,1
"convicting",695.242424242424,0.970588235294118
"conviction",695.878787878788,1
"convictions",657.666666666667,0.970588235294118
"convicts",641.821428571429,0.903225806451613
"convince",702.0625,0.96969696969697
"convinced",715.264705882353,1
"convincing",766.909090909091,1
"convincingly",852.607142857143,0.903225806451613
"convocation",737.269230769231,0.787878787878788
"convocations",945.916666666667,0.857142857142857
"convoke",775.416666666667,0.352941176470588
"convolute",853.714285714286,0.67741935483871
"convoluted",946.263157894737,0.633333333333333
"convolution",987.55,0.689655172413793
"convoy",730.40625,0.941176470588235
"convulse",900.769230769231,0.787878787878788
"convulsed",823.655172413793,0.878787878787879
"convulsion",799.96875,0.96969696969697
"convulsions",774.967741935484,0.939393939393939
"convulsive",912.310344827586,0.90625
"convulsively",1035.14814814815,0.9
"coo",781.411764705882,0.515151515151515
"cooing",757.521739130435,0.741935483870968
"cook",549.9375,0.96969696969697
"cook's",640.514285714286,1
"cookbook",667.903225806452,0.939393939393939
"cooked",569.645161290323,0.96875
"cooker",608.965517241379,0.935483870967742
"cookie",582.2,0.9375
"cookies",604.515151515152,1
"cooking",592.40625,1
"cookout",710.96875,0.96969696969697
"cooks",587.575757575758,1
"cooky",724.526315789474,0.612903225806452
"cool",572.3125,0.941176470588235
"coolant",783.038461538462,0.787878787878788
"cooled",726.064516129032,0.939393939393939
"cooler",574.21875,1
"coolers",665.676470588235,1
"coolest",642.935483870968,0.939393939393939
"coolheaded",761.5625,0.96969696969697
"cooling",651.58064516129,0.939393939393939
"coolly",805.833333333333,0.545454545454545
"coolness",663.085714285714,1
"cools",618.21875,0.914285714285714
"coop",717.652173913043,0.71875
"cooped",837.375,0.727272727272727
"cooperate",662.15625,1
"cooperated",740.6,1
"cooperates",869.58064516129,0.911764705882353
"cooperating",760.433333333333,0.9375
"cooperation",702.515151515152,0.970588235294118
"cooperative",706.176470588235,1
"cooperatives",870.966666666667,0.9375
"coops",825.7,0.303030303030303
"coordinate",774.5625,1
"coordinated",746.071428571429,0.848484848484849
"coordinates",731.645161290323,0.96875
"coordinating",815.533333333333,0.909090909090909
"coordination",709.6,1
"coordinator",646.151515151515,0.970588235294118
"cop",586.09375,1
"cope",568.6875,0.941176470588235
"copes",773.32,0.78125
"copied",717.3125,0.96969696969697
"copier",594.7,0.9375
"copies",591.794117647059,1
"copilot",936.347826086957,0.766666666666667
"coping",680.181818181818,1
"copings",733.565217391304,0.676470588235294
"copious",808.586206896552,0.852941176470588
"copiously",1011.52941176471,0.515151515151515
"copper",576.852941176471,1
"copperhead",753.633333333333,0.967741935483871
"copperplate",954.045454545455,0.709677419354839
"coppersmith",765.678571428571,0.903225806451613
"cops",552.838709677419,0.96875
"copulate",1019.14814814815,0.84375
"copulation",938.636363636364,0.733333333333333
"copy",547.645161290323,1
"copybook",765.354838709677,0.939393939393939
"copybooks",781.4375,0.941176470588235
"copycat",697.821428571429,0.903225806451613
"copying",637.575757575758,0.970588235294118
"copyright",675.25,0.941176470588235
"copyrights",690.514285714286,1
"copywriter",649.655172413793,0.90625
"coquetry",882.333333333333,0.28125
"coral",661.5,0.909090909090909
"cord",642.757575757576,0.942857142857143
"corded",754.166666666667,0.705882352941177
"cordial",693.8,0.909090909090909
"cordiality",915.785714285714,0.875
"cords",640.032258064516,1
"corduroy",910.421052631579,0.612903225806452
"corduroys",999.047619047619,0.636363636363636
"core",633.387096774194,0.939393939393939
"corer",719,0.117647058823529
"cores",677.6,0.882352941176471
"corespondent",721.384615384615,0.787878787878788
"coriander",853.857142857143,0.225806451612903
"cork",591.59375,0.96969696969697
"corked",590.5,0.838709677419355
"corker",747.4,0.625
"corkers",745.681818181818,0.647058823529412
"corks",664.903225806452,0.96875
"corkscrew",812.741935483871,0.939393939393939
"cormorant",911,0.117647058823529
"corn",553.4375,0.96969696969697
"cornbread",732.323529411765,1
"corncob",861.958333333333,0.774193548387097
"cornea",753.709677419355,0.939393939393939
"corner",683.294117647059,1
"cornered",762.214285714286,0.848484848484849
"cornering",771.241379310345,0.878787878787879
"corners",719.794117647059,1
"cornerstone",822.225806451613,1
"cornet",881,0.5
"cornfield",762.37037037037,0.870967741935484
"cornflake",739,0.935483870967742
"cornflakes",726.129032258065,1
"cornflour",970.5,0.6875
"cornflower",829.3,0.967741935483871
"corniest",1010.16666666667,0.685714285714286
"corning",812.521739130435,0.696969696969697
"cornmeal",729.060606060606,0.942857142857143
"corns",672.78125,1
"cornstarch",853.551724137931,0.878787878787879
"cornucopia",1053.46666666667,0.483870967741935
"corny",698.888888888889,0.9
"corollaries",1089.61904761905,0.636363636363636
"corollary",968.809523809524,0.65625
"corona",844.466666666667,0.882352941176471
"coronaries",1064.23076923077,0.764705882352941
"coronary",893,0.909090909090909
"coronation",881.714285714286,0.67741935483871
"coroner",804.233333333333,0.857142857142857
"coroner's",896.037037037037,0.84375
"coronet",941.590909090909,0.647058823529412
"corp",714.827586206897,0.90625
"corporal",786,0.903225806451613
"corporate",666.451612903226,1
"corporation",715.516129032258,1
"corporation's",949.709677419355,0.96875
"corporations",794.969696969697,1
"corporeal",948.5,0.375
"corps",645.1,0.9375
"corpse",631.735294117647,1
"corpses",722.48275862069,0.935483870967742
"corpulence",1000.42857142857,0.451612903225806
"corpulent",856,0.59375
"corpus",782.606060606061,0.970588235294118
"corral",853.241379310345,0.852941176470588
"corralling",955.833333333333,0.363636363636364
"correct",510.424242424242,0.970588235294118
"corrected",654.6875,0.96969696969697
"correction",644.628571428571,1
"corrections",621.09375,1
"corrective",741.794117647059,0.971428571428571
"correctly",670.705882352941,1
"correctness",666.8,0.967741935483871
"correlate",718.117647058824,1
"correlated",712.125,0.914285714285714
"correlating",771.533333333333,0.882352941176471
"correlation",655.645161290323,1
"correlations",752.65625,0.96969696969697
"correlative",902.875,0.96969696969697
"correlatively",1099.71428571429,0.933333333333333
"correspond",735.5,1
"corresponded",738.7,0.9375
"correspondence",747.575757575758,0.970588235294118
"correspondent",758.41935483871,0.96875
"correspondents",818.310344827586,0.935483870967742
"corresponding",712.818181818182,0.970588235294118
"correspondingly",910.448275862069,0.935483870967742
"corresponds",796.5,0.971428571428571
"corridor",693.928571428571,0.875
"corridors",643.096774193548,0.96875
"corrigible",777.785714285714,0.4375
"corroborate",916.045454545455,0.758620689655172
"corroborated",968.038461538462,0.8125
"corroborating",884.454545454545,0.647058823529412
"corroboration",968,0.666666666666667
"corroborator",880.315789473684,0.612903225806452
"corroborees",908,0.0909090909090909
"corrode",765.153846153846,0.764705882352941
"corroding",865.818181818182,0.6875
"corrosion",749.555555555556,0.794117647058823
"corrosive",765.689655172414,0.90625
"corrugate",765.608695652174,0.696969696969697
"corrugated",869.470588235294,0.607142857142857
"corrugations",948.384615384615,0.419354838709677
"corrupt",704.5,0.941176470588235
"corrupted",719,1
"corrupter",781.41935483871,0.939393939393939
"corruptible",883.8,0.9375
"corrupting",788.212121212121,0.970588235294118
"corruption",748.529411764706,1
"corrupts",758.333333333333,1
"corsage",962.578947368421,0.59375
"corset",856.28,0.735294117647059
"cortege",831.6,0.151515151515152
"cortex",703.129032258065,0.939393939393939
"cortical",798.45,0.571428571428571
"cortically",1160.31578947368,0.575757575757576
"cortisone",1096.72222222222,0.6
"corvette",723.166666666667,0.909090909090909
"cosily",1143.33333333333,0.181818181818182
"cosine",906.75,0.25
"cosmetic",683.30303030303,1
"cosmetician",1085.45833333333,0.774193548387097
"cosmetics",697.4375,1
"cosmic",625.909090909091,1
"cosmical",963.166666666667,0.705882352941177
"cosmological",955.433333333333,0.9375
"cosmologists",936.633333333333,0.909090909090909
"cosmology",700.653846153846,0.838709677419355
"cosmonaut",1227.125,0.242424242424242
"cosmopolitan",843.529411764706,1
"cosmopolitanism",1068.13043478261,0.851851851851852
"cosmos",768.514285714286,1
"cost",568.969696969697,0.970588235294118
"costing",718.620689655172,0.90625
"costlier",1051.68421052632,0.558823529411765
"costly",630.129032258065,0.96875
"costs",628,1
"costume",711.5625,0.96969696969697
"costumed",756.272727272727,0.970588235294118
"costumer",808.178571428571,0.933333333333333
"costumes",661.833333333333,1
"cosy",712.733333333333,0.5
"cot",628.074074074074,0.84375
"cotangent",1169.9,0.3125
"coterminous",732.75,0.121212121212121
"cotilion",860.4,0.15625
"cottage",641.617647058824,1
"cottages",766.411764705882,0.971428571428571
"cotton",559.147058823529,1
"cotton's",721.666666666667,0.909090909090909
"cottonmouth",941.071428571429,0.875
"cottonseed",837.461538461538,0.787878787878788
"cottontail",780.107142857143,0.875
"couch",668.4375,1
"couched",732.758620689655,0.935483870967742
"couches",712.258064516129,0.911764705882353
"cougar",673.896551724138,0.935483870967742
"cough",627.176470588235,1
"coughed",647.241379310345,0.852941176470588
"coughing",601,1
"could",587.375,0.941176470588235
"could've",821.428571428571,0.903225806451613
"couldn't",684.848484848485,0.942857142857143
"coulomb",981.2,0.294117647058824
"council",757.970588235294,0.971428571428571
"council's",677.666666666667,0.931034482758621
"councillor",722,0.225806451612903
"councilman",799.038461538462,0.866666666666667
"councils",814.322580645161,0.939393939393939
"councilwoman",952.733333333333,0.9375
"counsel",610.032258064516,0.939393939393939
"counseled",737.483870967742,0.939393939393939
"counseling",652.78125,0.96969696969697
"counsellor",881.913043478261,0.696969696969697
"counselor",709.233333333333,0.9375
"counselors",719.928571428571,0.903225806451613
"count",588.714285714286,1
"countable",746.285714285714,0.848484848484849
"countdown",651.5625,0.96969696969697
"counted",667.393939393939,1
"countenance",761.346153846154,0.787878787878788
"counter",589.633333333333,1
"counteract",920.41935483871,0.939393939393939
"counteracted",935.757575757576,0.970588235294118
"counteracting",891.933333333333,0.9375
"counteraction",1028.53846153846,0.866666666666667
"counterattack",885.69696969697,1
"counterattraction",1170.52631578947,0.76
"counterbalance",864,0.96969696969697
"counterbalanced",925.516129032258,0.939393939393939
"counterbalancing",928.166666666667,0.909090909090909
"counterchallenge",1203.03703703704,0.870967741935484
"counterclaim",1018.83333333333,0.882352941176471
"counterclockwise",1109.61290322581,1
"countered",728.382352941176,0.971428571428571
"counterespionage",1325.875,0.25
"counterfeit",910.4,0.9375
"counterfeiter",1034.54166666667,0.774193548387097
"counterflow",848.71875,0.96969696969697
"counterintelligence",1209.96,0.961538461538462
"counterirritant",1182.8,0.178571428571429
"counterman",955.444444444444,0.818181818181818
"countermand",897.090909090909,0.366666666666667
"countermarch",1154.09523809524,0.75
"countermeasure",1106.57142857143,0.823529411764706
