"","word","mRT","acc"
"19807","ribbing",723.030303030303,0.825
"19808","ribbon",570.7,1
"19809","ribbons",557.435897435897,0.975
"19810","ribs",564.916666666667,0.947368421052632
"19811","rice",523.289473684211,0.95
"19812","rich",513.648648648649,1
"19813","richer",591.894736842105,1
"19814","riches",603.944444444444,0.9
"19815","richest",600.394736842105,1
"19816","richly",640.133333333333,0.75
"19817","richness",607.029411764706,0.918918918918919
"19818","rick",853.083333333333,0.324324324324324
"19819","ricked",543,0.1
"19820","rickets",696.645161290323,0.815789473684211
"19821","ricks",520.363636363636,0.275
"19822","rickshaw",725.074074074074,0.692307692307692
"19823","rickshaws",776.225806451613,0.794871794871795
"19824","riddance",747,0.815789473684211
"19825","ridden",613.121212121212,0.868421052631579
"19826","riddle",583.051282051282,0.975
"19827","riddled",632.131578947368,1
"19828","riddles",587.55,1
"19829","ride",557.675675675676,1
"19830","rider",589.916666666667,0.923076923076923
"19831","riders",593.540540540541,0.973684210526316
"19832","rides",557.153846153846,0.975
"19833","ridge",620.85,1
"19834","ridged",622.75,0.9
"19835","ridges",666.975,1
"19836","ridging",627.916666666667,0.631578947368421
"19837","riding",567,0.921052631578947
"19838","ridings",621.84375,0.842105263157895
"19839","riesling",809.4,0.125
"19840","rife",718,0.7
"19841","riff",739.68,0.657894736842105
"19842","riffle",662.809523809524,0.583333333333333
"19843","riffled",787.583333333333,0.6
"19844","riffles",648.807692307692,0.666666666666667
"19845","riffling",778,0.378378378378378
"19846","riffraff",866.142857142857,0.552631578947368
"19847","riffs",677.296296296296,0.72972972972973
"19848","rifle",602.461538461538,0.975
"19849","rifled",697.212121212121,0.891891891891892
"19850","rifles",621.135135135135,0.948717948717949
"19851","rifling",745.821428571429,0.777777777777778
"19852","rift",624.705882352941,0.85
"19853","rifts",685.1875,0.842105263157895
"19854","rig",626.266666666667,0.789473684210526
"19855","rigged",667.315789473684,0.95
"19856","rigger",667.478260869565,0.58974358974359
"19857","riggers",721.727272727273,0.578947368421053
"19858","rigging",674.794117647059,0.894736842105263
"19859","right",515.868421052632,1
"19860","righted",670.518518518518,0.75
"19861","righteous",609.055555555556,0.947368421052632
"19862","rightful",613.657894736842,1
"19863","righting",705.047619047619,0.552631578947368
"19864","rightist",693.785714285714,0.378378378378378
"19865","rightists",683.181818181818,0.275
"19866","rightly",559.6,0.945945945945946
"19867","rightness",598.24,0.675675675675676
"19868","rights",518.675,1
"19869","rightward",720.368421052632,0.513513513513513
"19870","rightwards",768.153846153846,0.65
"19871","rigid",590.257142857143,0.921052631578947
"19872","rigour",690.612903225806,0.815789473684211
"19873","rigours",682.8,0.833333333333333
"19874","rigs",656.486486486486,0.925
"19875","rile",743.772727272727,0.564102564102564
"19876","riled",751.6,0.526315789473684
"19877","riles",785.739130434783,0.58974358974359
"19878","riling",1017.7,0.27027027027027
"19879","rill",524,0.175
"19880","rills",643,0.157894736842105
"19881","rim",600.6,0.875
"19882","rime",628.333333333333,0.0789473684210526
"19883","rimes",695.5,0.210526315789474
"19884","rimless",668.892857142857,0.7
"19885","rimmed",729.666666666667,0.891891891891892
"19886","rimming",706.705882352941,0.85
"19887","rims",629.5625,0.8
"19888","rind",797.545454545455,0.578947368421053
"19889","rinds",852.055555555556,0.45
"19890","ring",523.810810810811,1
"19891","ringed",635.351351351351,0.948717948717949
"19892","ringer",673.567567567568,0.925
"19893","ringers",656.15625,0.888888888888889
"19894","ringing",575.666666666667,0.975
"19895","ringlet",647.558823529412,0.918918918918919
"19896","ringlets",687.722222222222,0.9
"19897","rings",554.710526315789,0.974358974358974
"19898","ringside",669.321428571429,0.756756756756757
"19899","ringworm",648.028571428571,0.875
"19900","rink",645.851851851852,0.72972972972973
"19901","rinks",759.266666666667,0.394736842105263
"19902","rinse",536.925,1
"19903","rinsed",688.25,0.9
"19904","rinses",640.457142857143,0.875
"19905","rinsing",740.914285714286,0.921052631578947
"19906","riot",537.27027027027,0.973684210526316
"19907","riots",558.763157894737,0.974358974358974
"19908","rip",607.605263157895,1
"19909","ripcord",769.473684210526,0.475
"19910","ripe",586.166666666667,0.947368421052632
"19911","ripen",641.117647058824,0.85
"19912","ripened",644.131578947368,0.95
"19913","ripeness",618.717948717949,0.975
"19914","ripens",631.057142857143,0.875
"19915","riper",707.892857142857,0.7
"19916","ripest",626.21875,0.842105263157895
"19917","riposte",920.666666666667,0.157894736842105
"19918","ripostes",852.3,0.25
"19919","ripped",581.74358974359,0.975
"19920","ripping",620.055555555556,0.923076923076923
"19921","ripple",623.05,1
"19922","rippled",587.179487179487,0.975
"19923","ripples",625.794871794872,1
"19924","rippling",680.742857142857,0.875
"19925","rips",629.742857142857,0.875
"19926","riptide",869.909090909091,0.289473684210526
"19927","rise",550.95,1
"19928","risen",619.885714285714,0.921052631578947
"19929","riser",627.625,0.864864864864865
"19930","risers",711.807692307692,0.702702702702703
"19931","rises",566.447368421053,1
"19932","rising",580,1
"19933","risings",691.40625,0.8
"19934","risk",517.225,1
"19935","risked",625.783783783784,0.948717948717949
"19936","riskier",705.823529411765,0.918918918918919
"19937","risking",581.631578947368,1
"19938","risks",592.026315789474,0.974358974358974
"19939","risky",548.15,1
"19940","risqué",651.928571428571,0.7
"19941","rissoles",652.5,0.153846153846154
"19942","rite",818.071428571429,0.378378378378378
"19943","rites",763.833333333333,0.631578947368421
"19944","ritual",613.921052631579,0.95
"19945","rituals",621,1
"19946","ritzy",753.142857142857,0.189189189189189
"19947","rival",522.324324324324,0.973684210526316
"19948","rivalled",825.857142857143,0.921052631578947
"19949","rivals",596.820512820513,1
"19950","rive",600.666666666667,0.0789473684210526
"19951","rived",670.625,0.205128205128205
"19952","riven",599.909090909091,0.282051282051282
"19953","river",510.325,1
"19954","rivers",562.277777777778,0.947368421052632
"19955","rives",587.142857142857,0.179487179487179
"19956","rivet",634.354838709677,0.861111111111111
"19957","rivets",646.393939393939,0.868421052631579
"19958","riving",515.571428571429,0.179487179487179
"19959","roach",680.060606060606,0.846153846153846
"19960","roaches",781.9,0.810810810810811
"19961","road",520.75,1
"19962","roadblock",723.318181818182,0.578947368421053
"19963","roadblocks",700.321428571429,0.717948717948718
"19964","roadhouse",771.833333333333,0.486486486486487
"19965","roadie",745,0.743589743589744
"19966","roadies",742.346153846154,0.702702702702703
"19967","roadless",689.85,0.526315789473684
"19968","roadman",682.625,0.41025641025641
"19969","roadmen",769.782608695652,0.605263157894737
"19970","roads",522.842105263158,1
"19971","roadside",614.923076923077,0.975
"19972","roadster",866.095238095238,0.552631578947368
"19973","roadsters",778.6,0.625
"19974","roadway",642.314285714286,0.875
"19975","roam",598.9375,0.842105263157895
"19976","roamed",597.923076923077,0.975
"19977","roamer",688.814814814815,0.72972972972973
"19978","roaming",570.135135135135,1
"19979","roams",669.054054054054,0.925
"19980","roan",695.333333333333,0.15
"19981","roans",665.666666666667,0.075
"19982","roar",628.315789473684,0.95
"19983","roared",611.891891891892,0.973684210526316
"19984","roaring",625.027027027027,0.973684210526316
"19985","roars",581.051282051282,0.975
"19986","roast",522.8,1
"19987","roasted",575.975,1
"19988","roaster",614.371428571429,0.897435897435897
"19989","roasters",622.527777777778,0.947368421052632
"19990","roasting",601.868421052632,1
"19991","roasts",592.25,1
"19992","rob",536.552631578947,0.95
"19993","robbed",566.725,1
"19994","robber",692.702702702703,0.973684210526316
"19995","robbers",587.128205128205,0.975
"19996","robbing",595.078947368421,0.95
"19997","robe",552.675675675676,0.973684210526316
"19998","robed",743,0.631578947368421
"19999","robes",618.475,1
"20000","robin",599.105263157895,0.95
"20001","robing",913.388888888889,0.473684210526316
"20002","robins",626.46875,0.864864864864865
"20003","robot",558.054054054054,0.973684210526316
"20004","robots",600.394736842105,1
"20005","robs",627.815789473684,0.974358974358974
"20006","robust",614.114285714286,0.921052631578947
"20007","roc",793,0.0263157894736842
"20008","rock",540.945945945946,0.973684210526316
"20009","rocked",598,0.973684210526316
"20010","rocker",611.529411764706,0.894736842105263
"20011","rockers",662.416666666667,0.947368421052632
"20012","rocket",550.175,1
"20013","rockets",564.769230769231,0.975
"20014","rockier",682.59375,0.8
"20015","rocking",630.184210526316,1
"20016","rocks",519.833333333333,0.923076923076923
"20017","rocky",600.162162162162,0.973684210526316
"20018","rod",565.108108108108,0.925
"20019","rode",682.575757575758,0.825
"20020","rodent",580.72972972973,0.925
"20021","rodents",651.026315789474,0.95
"20022","rods",611.473684210526,0.95
"20023","roe",668.882352941176,0.459459459459459
"20024","roebuck",862.571428571429,0.184210526315789
"20025","roes",630.916666666667,0.307692307692308
"20026","roger",730.8,0.75
"20027","rogue",569.974358974359,0.975
"20028","rogues",609.647058823529,0.85
"20029","roguish",792.5,0.512820512820513
"20030","role",504.378378378378,0.973684210526316
"20031","roles",567.057142857143,0.945945945945946
"20032","roll",498.641025641026,1
"20033","rolled",546.378378378378,0.973684210526316
"20034","roller",652.194444444444,0.947368421052632
"20035","rollers",612.8125,0.864864864864865
"20036","rolling",586.410256410256,0.975
"20037","rolls",528,1
"20038","roman",604.027777777778,0.947368421052632
"20039","romance",535.65,1
"20040","romanced",673.875,1
"20041","romans",567.026315789474,0.95
"20042","rome",608.314285714286,0.921052631578947
"20043","romish",671,0.027027027027027
"20044","romp",677.848484848485,0.825
"20045","romped",658.689655172414,0.783783783783784
"20046","romper",741.058823529412,0.447368421052632
"20047","rompers",842.75,0.5
"20048","romping",645.833333333333,0.833333333333333
"20049","romps",743.225806451613,0.815789473684211
"20050","ron",703.272727272727,0.282051282051282
"20051","rondeau",753.6,0.125
"20052","rondeaux",531,0.05
"20053","rondo",865.6,0.125
"20054","rood",622,0.210526315789474
"20055","roods",646.6,0.131578947368421
"20056","roof",567.026315789474,0.974358974358974
"20057","roofed",649.756756756757,0.925
"20058","roofing",568.472222222222,0.972972972972973
"20059","roofless",794.741935483871,0.837837837837838
"20060","roofs",565.628571428571,0.897435897435897
"20061","rook",668.827586206897,0.743589743589744
"20062","rooked",611.9,0.5
"20063","rookie",641.894736842105,0.95
"20064","rookies",661.666666666667,0.825
"20065","rooks",685.935483870968,0.775
"20066","room",561.526315789474,0.95
"20067","roomed",926.8125,0.444444444444444
"20068","roomful",839.666666666667,0.631578947368421
"20069","roomier",785.71875,0.8
"20070","rooming",772.615384615385,0.666666666666667
"20071","roommate",602.078947368421,0.95
"20072","roommates",687.447368421053,0.95
"20073","rooms",575.324324324324,0.948717948717949
"20074","roomy",632.21875,0.82051282051282
"20075","roost",671.666666666667,0.810810810810811
"20076","roosted",799.4375,0.864864864864865
"20077","rooster",615.054054054054,0.925
"20078","roosters",694.305555555556,0.9
"20079","roosting",668.896551724138,0.783783783783784
"20080","roosts",701.962962962963,0.710526315789474
"20081","root",537.054054054054,0.973684210526316
"20082","rooted",610.175,1
"20083","rooting",626.970588235294,0.894736842105263
"20084","rootle",550.75,0.105263157894737
"20085","rootless",673.214285714286,0.717948717948718
"20086","roots",543.775,1
"20087","rope",548.475,1
"20088","roped",651.777777777778,0.9
"20089","ropes",597.621621621622,1
"20090","ropewalk",726.533333333333,0.428571428571429
"20091","ropey",702.029411764706,0.85
"20092","roping",658.121212121212,0.825
"20093","roquefort",818.9375,0.41025641025641
"20094","rorschach",999.857142857143,0.175
"20095","rose",522.027777777778,0.972972972972973
"20096","roseate",619,0.027027027027027
"20097","rosebud",699.567567567568,0.948717948717949
"20098","rosebuds",644.783783783784,0.925
"20099","roses",515.717948717949,0.975
"20100","rosette",719.821428571429,0.717948717948718
"20101","rosettes",688.653846153846,0.65
"20102","rosewood",742.37037037037,0.710526315789474
"20103","rosier",853.92,0.675675675675676
"20104","rosin",839,0.263157894736842
"20105","roster",700.869565217391,0.605263157894737
"20106","rosters",827.375,0.432432432432432
"20107","rostrum",831.235294117647,0.425
"20108","rosy",594.514285714286,0.897435897435897
"20109","rosé",729.454545454545,0.868421052631579
"20110","rot",596.702702702703,0.973684210526316
"20111","rota",680.9375,0.82051282051282
"20112","rotas",713.117647058824,0.85
"20113","rotate",563.075,1
"20114","rotates",593,0.918918918918919
"20115","rote",739,0.305555555555556
"20116","rotgut",669.5,0.05
"20117","rotor",660.157894736842,0.487179487179487
"20118","rotors",669.684210526316,0.475
"20119","rots",686.366666666667,0.789473684210526
"20120","rotted",711.121212121212,0.891891891891892
"20121","rotten",551.307692307692,0.975
"20122","rotter",642.888888888889,0.675
"20123","rotters",723.409090909091,0.594594594594595
"20124","rotting",613.676470588235,0.894736842105263
"20125","rotund",814.6,0.5
"20126","rouble",730.25,0.105263157894737
"20127","roubles",868.357142857143,0.358974358974359
"20128","rouge",658.971428571429,0.921052631578947
"20129","rouged",700.863636363636,0.611111111111111
"20130","rouges",797.566666666667,0.789473684210526
"20131","rough",511.025641025641,1
"20132","roughage",756.941176470588,0.425
"20133","roughcast",977.777777777778,0.243243243243243
"20134","roughed",618.833333333333,0.923076923076923
"20135","roughened",722.166666666667,0.9
"20136","rougher",671.486486486486,1
"20137","roughest",586.72972972973,0.973684210526316
"20138","roughing",738.742857142857,0.897435897435897
"20139","roughly",599.710526315789,1
"20140","roughneck",761.703703703704,0.72972972972973
"20141","roughnecks",772.826086956522,0.621621621621622
"20142","roughness",587.878787878788,0.942857142857143
"20143","roughs",566.852941176471,0.871794871794872
"20144","roughshod",721,0.05
"20145","roulette",663.025,1
"20146","round",538.475,1
"20147","rounded",542.789473684211,1
"20148","roundel",751.833333333333,0.157894736842105
"20149","roundels",696.571428571429,0.175
"20150","rounder",603,0.948717948717949
"20151","rounders",601.846153846154,0.975
"20152","roundhead",773.785714285714,0.717948717948718
"20153","roundheads",732.25,0.631578947368421
"20154","roundhouse",752.620689655172,0.763157894736842
"20155","rounding",649.351351351351,1
"20156","roundish",726.685714285714,0.897435897435897
"20157","roundly",631.4,0.833333333333333
"20158","roundness",671.514285714286,0.921052631578947
"20159","rounds",594.282051282051,0.975
"20160","roundsman",763.888888888889,0.461538461538462
"20161","roundsmen",717.266666666667,0.394736842105263
"20162","roundup",693.481481481482,0.72972972972973
"20163","roup",612.5,0.05
"20164","rouse",721.04347826087,0.621621621621622
"20165","roused",686.242424242424,0.825
"20166","rouses",822.904761904762,0.538461538461538
"20167","rousing",667.818181818182,0.825
"20168","rout",662.266666666667,0.416666666666667
"20169","route",540.128205128205,0.975
"20170","routed",714.733333333333,0.789473684210526
"20171","routes",596.027027027027,0.925
"20172","routine",606.710526315789,1
"20173","routines",580.72972972973,0.925
"20174","routing",826.96,0.657894736842105
"20175","routs",760.952380952381,0.538461538461538
"20176","roux",744.727272727273,0.289473684210526
"20177","rove",742.0625,0.4
"20178","roved",806.4,0.263157894736842
"20179","rover",674.9,0.789473684210526
"20180","rovers",637.214285714286,0.777777777777778
"20181","roves",651,0.108108108108108
"20182","roving",773.277777777778,0.45
"20183","row",530.076923076923,0.975
"20184","rowan",724.5,0.45
"20185","rowans",722.8,0.25
"20186","rowboat",598.428571428571,0.875
"20187","rowboats",680.1875,0.8
"20188","rowdier",861.833333333333,0.473684210526316
"20189","rowdies",897.8,0.277777777777778
"20190","rowdy",678.058823529412,0.85
"20191","rowed",706.657142857143,0.921052631578947
"20192","rower",707.272727272727,0.825
"20193","rowers",679.848484848485,0.825
"20194","rowing",599.222222222222,0.972972972972973
"20195","rowlocks",681,0.05
"20196","rows",539.5,0.95
"20197","roy",741.923076923077,0.342105263157895
"20198","royal",514.625,1
"20199","royals",577.894736842105,1
"20200","rub",565.405405405405,0.973684210526316
"20201","rubbed",560.157894736842,0.95
"20202","rubber",551.081081081081,1
"20203","rubbers",648.631578947368,1
"20204","rubbing",580,0.973684210526316
"20205","rubbings",626.114285714286,0.921052631578947
"20206","rubbish",545.85,1
"20207","rubbished",682.323529411765,0.871794871794872
"20208","rubble",632.833333333333,0.923076923076923
"20209","rubies",702.757575757576,0.825
"20210","rubric",769.785714285714,0.378378378378378
"20211","rubrics",719.583333333333,0.315789473684211
"20212","rubs",623.205128205128,0.975
"20213","ruby",601.894736842105,0.95
"20214","ruck",678.391304347826,0.58974358974359
"20215","rucked",749.578947368421,0.513513513513513
"20216","rucking",708.055555555556,0.486486486486487
"20217","rucks",720.4,0.512820512820513
"20218","rucksack",648.764705882353,0.894736842105263
"20219","rucksacks",677.416666666667,0.947368421052632
"20220","ruckus",822.923076923077,0.325
"20221","ruction",826.6,0.131578947368421
"20222","ructions",816,0.15
"20223","rudder",762.15,0.555555555555556
"20224","rudders",697.04347826087,0.605263157894737
"20225","ruddier",734.875,0.421052631578947
"20226","ruddle",745.5,0.263157894736842
"20227","ruddles",651.235294117647,0.425
"20228","ruddy",706.857142857143,0.7
"20229","rude",561.333333333333,0.975
"20230","rudely",613.710526315789,1
"20231","rudeness",652.15,1
"20232","ruder",774.208333333333,0.615384615384615
"20233","rudest",665,0.9
"20234","rue",673.615384615385,0.65
"20235","rued",708.235294117647,0.447368421052632
"20236","rueful",840.592592592593,0.692307692307692
"20237","rues",680.363636363636,0.564102564102564
"20238","ruff",679.076923076923,0.684210526315789
"20239","ruffed",748.391304347826,0.605263157894737
"20240","ruffian",748.666666666667,0.692307692307692
"20241","ruffians",665.1,0.75
"20242","ruffle",568.027027027027,0.973684210526316
"20243","ruffled",651.142857142857,0.945945945945946
"20244","ruffles",607.111111111111,0.947368421052632
"20245","ruffling",743.5625,0.842105263157895
"20246","ruffs",759.619047619048,0.525
"20247","rug",568.512820512821,0.975
"20248","rugby",615.615384615385,0.975
"20249","rugged",641.096774193548,0.815789473684211
"20250","rugger",726.666666666667,0.324324324324324
"20251","rugs",580.157894736842,0.95
"20252","ruin",612.473684210526,0.95
"20253","ruined",569.289473684211,1
"20254","ruing",816,0.189189189189189
"20255","ruins",574.621621621622,0.973684210526316
"20256","rule",561.236842105263,0.95
"20257","rulebook",685,0.95
"20258","rulebooks",718.5,0.540540540540541
"20259","ruled",557.153846153846,0.975
"20260","ruler",526.025,1
"20261","rulers",573.820512820513,0.975
"20262","rules",564.111111111111,0.972972972972973
"20263","ruling",655.594594594595,0.948717948717949
"20264","rulings",759.272727272727,0.578947368421053
"20265","rum",615.558823529412,0.918918918918919
"20266","rumba",734.692307692308,0.666666666666667
"20267","rumble",587.771428571429,0.921052631578947
"20268","rumbled",709.722222222222,0.947368421052632
"20269","rumbles",606.972222222222,0.9
"20270","rumbling",613.090909090909,0.868421052631579
"20271","rumblings",634.620689655172,0.783783783783784
"20272","rummage",664.473684210526,0.95
"20273","rummaged",666.966666666667,0.789473684210526
"20274","rummer",431.8,0.125
"20275","rummy",821.785714285714,0.358974358974359
"20276","rumour",607.487179487179,0.975
"20277","rumoured",614.35,1
"20278","rumours",589.1,1
"20279","rump",641.411764705882,0.894736842105263
"20280","rumple",732.35,0.5
"20281","rumpled",732.730769230769,0.742857142857143
"20282","rumps",696.821428571429,0.7
"20283","rumpus",786.842105263158,0.475
"20284","run",503.55,1
"20285","rune",623.478260869565,0.58974358974359
"20286","runes",618.142857142857,0.567567567567568
"20287","rung",637.533333333333,0.789473684210526
"20288","rungs",686,0.575
"20289","runic",619.583333333333,0.3
"20290","runnel",507.333333333333,0.075
"20291","runnels",657,0.05
"20292","runner",584.763157894737,0.95
"20293","runners",534.162162162162,0.925
"20294","runnier",592.321428571429,0.7
"20295","running",549.416666666667,0.972972972972973
"20296","runny",629.171428571429,0.945945945945946
"20297","runs",557.513513513514,0.973684210526316
"20298","runt",642.212121212121,0.825
"20299","runts",648.689655172414,0.763157894736842
"20300","runway",624.216216216216,0.973684210526316
"20301","runways",681.975,1
"20302","rupee",727.076923076923,0.702702702702703
"20303","rupees",764.166666666667,0.789473684210526
"20304","rupture",738.966666666667,0.833333333333333
"20305","ruptured",718.742857142857,0.921052631578947
"20306","ruptures",718.285714285714,0.897435897435897
"20307","rural",596.475,1
"20308","ruse",648.631578947368,0.487179487179487
"20309","ruses",761.7,0.27027027027027
"20310","rush",529.65,1
"20311","rushed",612.631578947368,1
"20312","rushes",564.657894736842,0.95
"20313","rushing",551.15,1
"20314","rushlight",608.636363636364,0.282051282051282
"20315","rushlights",768.75,0.3
"20316","rushy",580.4375,0.4
"20317","rusk",677.78125,0.82051282051282
"20318","rusks",709.730769230769,0.702702702702703
"20319","russet",645.466666666667,0.375
"20320","russets",584.933333333333,0.384615384615385
"20321","russia",607.916666666667,0.947368421052632
"20322","russian",579.631578947368,1
"20323","russians",601,0.975
"20324","rust",609.756756756757,0.973684210526316
"20325","rusted",661,0.975
"20326","rustic",613.461538461538,0.975
"20327","rustics",725.060606060606,0.825
"20328","rusting",646.448275862069,0.783783783783784
"20329","rustle",608.891891891892,0.973684210526316
"20330","rustled",597.421052631579,0.95
"20331","rustler",663.428571428571,0.897435897435897
"20332","rustlers",641.212121212121,0.825
"20333","rustles",673.128205128205,0.975
"20334","rustling",661.5,0.9
"20335","rustlings",819.416666666667,0.947368421052632
"20336","rustproof",965.066666666667,0.405405405405405
"20337","rusts",667.242424242424,0.916666666666667
"20338","rusty",538.675,1
"20339","rut",674.5,0.631578947368421
"20340","ruthless",709.25,0.947368421052632
"20341","ruts",655.689655172414,0.763157894736842
"20342","rutted",639.615384615385,0.684210526315789
"20343","rutting",680.235294117647,0.447368421052632
"20344","rye",675.411764705882,0.447368421052632
"20345","sabbath",674.121212121212,0.846153846153846
"20346","sabbaths",774.242424242424,0.825
"20347","sable",682.5,0.461538461538462
"20348","sables",714.8,0.27027027027027
"20349","sabra",558,0.025
"20350","sabras",700.6,0.135135135135135
"20351","sabre",682.178571428571,0.7
"20352","sabres",732.888888888889,0.473684210526316
"20353","sac",689.333333333333,0.538461538461538
"20354","sachet",665.771428571429,0.945945945945946
"20355","sachets",627.694444444444,0.923076923076923
"20356","sack",610.131578947368,1
"20357","sackcloth",795.5,0.263157894736842
"20358","sacked",616.5,0.947368421052632
"20359","sacking",612.470588235294,0.918918918918919
"20360","sacks",617.65,1
"20361","sacral",741.333333333333,0.0769230769230769
"20362","sacred",671.025641025641,0.975
"20363","sacs",698.055555555556,0.473684210526316
"20364","sad",517,0.973684210526316
"20365","sadden",681.972972972973,0.973684210526316
"20366","saddened",620.342105263158,1
"20367","saddens",642.15,1
"20368","sadder",766.034482758621,0.743589743589744
"20369","saddest",605.605263157895,1
"20370","saddle",583.973684210526,0.974358974358974
"20371","saddled",631.942857142857,0.897435897435897
"20372","saddler",660.206896551724,0.725
"20373","saddlers",788.653846153846,0.684210526315789
"20374","saddles",592.725,1
"20375","sade",724,0.35
"20376","sadist",720.416666666667,0.923076923076923
"20377","sadists",687.368421052632,0.95
"20378","sadly",569.131578947368,1
"20379","sadness",537.473684210526,1
"20380","safe",520.184210526316,1
"20381","safeguard",617.3,1
"20382","safeguards",659.918918918919,0.948717948717949
"20383","safely",533.076923076923,1
"20384","safeness",687.1,0.769230769230769
"20385","safer",573.105263157895,1
"20386","safes",635,0.775
"20387","safest",609.272727272727,0.868421052631579
"20388","safety",525.736842105263,1
"20389","saffron",710.484848484848,0.868421052631579
"20390","sag",680.172413793103,0.828571428571429
"20391","saga",606.028571428571,0.897435897435897
"20392","sagas",706.4375,0.8
"20393","sage",588.823529411765,0.918918918918919
"20394","sagebrush",860.5,0.0526315789473684
"20395","sagely",849.588235294118,0.447368421052632
"20396","sages",670.62962962963,0.72972972972973
"20397","sagged",697.277777777778,0.9
"20398","sagging",728.555555555556,0.9
"20399","sago",723.25,0.205128205128205
"20400","sags",624.714285714286,0.875
"20401","said",570.461538461538,0.975
"20402","sail",546,1
"20403","sailboat",601.351351351351,0.925
"20404","sailboats",672.342105263158,0.974358974358974
"20405","sailcloth",778.090909090909,0.297297297297297
"20406","sailed",554.810810810811,1
"20407","sailing",549.525,1
"20408","sailings",598.216216216216,0.948717948717949
"20409","sailor",539.026315789474,0.95
"20410","sailors",582.871794871795,0.975
"20411","sailplane",973,0.25
"20412","sailplanes",736.1,0.256410256410256
"20413","sails",565.564102564103,0.975
"20414","saint",540.025,1
"20415","sainted",650.96875,0.8
"20416","sainthood",799.461538461538,0.684210526315789
"20417","saintly",684.457142857143,0.921052631578947
"20418","saints",582.3,1
"20419","saith",658,0.0512820512820513
"20420","sake",651.868421052632,1
"20421","salaam",861.714285714286,0.179487179487179
"20422","salad",539.891891891892,0.973684210526316
"20423","salads",576.775,1
"20424","sale",564.6,1
"20425","saleroom",710.25,0.717948717948718
"20426","salerooms",849.310344827586,0.783783783783784
"20427","sales",531.875,1
"20428","salesgirl",725.333333333333,0.567567567567568
"20429","salesman",669.578947368421,1
"20430","salesmen",616.525,1
"20431","salesroom",703.575757575758,0.891891891891892
"20432","salient",674.206896551724,0.763157894736842
"20433","saline",687.451612903226,0.775
"20434","sallies",933.857142857143,0.184210526315789
"20435","sallow",789.714285714286,0.35
"20436","sallows",864.857142857143,0.378378378378378
"20437","sally",704.6,0.75
"20438","salmon",634.421052631579,1
"20439","salmons",612.361111111111,0.923076923076923
"20440","salon",590.842105263158,1
"20441","salons",574.972222222222,0.972972972972973
"20442","saloon",572.125,1
"20443","saloons",612.864864864865,0.973684210526316
"20444","salt",512.459459459459,1
"20445","salted",581.324324324324,1
"20446","saltier",702.46875,0.864864864864865
"20447","salting",685.444444444444,0.9
"20448","salts",600.078947368421,0.974358974358974
"20449","salty",562.925,1
"20450","salute",606.605263157895,1
"20451","salutes",693.342857142857,0.921052631578947
"20452","salvage",650.894736842105,0.95
"20453","salvaged",622.075,1
"20454","salve",595.722222222222,0.461538461538462
"20455","salved",615.285714285714,0.35
"20456","salver",690.625,0.205128205128205
"20457","salvers",830.666666666667,0.157894736842105
"20458","salves",635.142857142857,0.35
"20459","salvia",759.684210526316,0.513513513513513
"20460","salving",661.923076923077,0.325
"20461","salvo",715.071428571429,0.35
"20462","salvoes",670,0.128205128205128
"20463","samba",671.571428571429,0.875
"20464","same",493.078947368421,1
"20465","sameness",839.45,0.540540540540541
"20466","sampan",959.5,0.0512820512820513
"20467","sampans",567.5,0.05
"20468","sample",616.692307692308,0.975
"20469","sampled",650.783783783784,0.973684210526316
"20470","sampler",689.205882352941,0.894736842105263
"20471","samplers",679.666666666667,0.916666666666667
"20472","samples",574.216216216216,0.973684210526316
"20473","sampling",645.289473684211,0.95
"20474","sanction",571.421052631579,0.95
"20475","sanctioned",699.575,1
"20476","sanctions",633.027027027027,0.925
"20477","sanctum",712.125,0.8
"20478","sanctus",744.75,0.216216216216216
"20479","sand",547.473684210526,1
"20480","sandal",618.621621621622,0.948717948717949
"20481","sandalled",811,0.447368421052632
"20482","sandals",574.5,1
"20483","sandbag",678.717948717949,0.975
"20484","sandbagged",798.181818181818,0.611111111111111
"20485","sandbags",723.083333333333,0.947368421052632
"20486","sandbank",791.428571428571,0.875
"20487","sandbanks",681.290322580645,0.815789473684211
"20488","sandbar",835.5,0.368421052631579
"20489","sandbars",650.384615384615,0.666666666666667
"20490","sandbox",665.272727272727,0.825
"20491","sandboy",606.333333333333,0.25
"20492","sanded",700.366666666667,0.810810810810811
"20493","sanders",792.8125,0.4
"20494","sandier",872.884615384615,0.684210526315789
"20495","sanding",743.37037037037,0.72972972972973
"20496","sandman",665.181818181818,0.846153846153846
"20497","sandpit",672.210526315789,0.95
"20498","sandpits",653.657142857143,0.875
"20499","sands",557.472222222222,0.947368421052632
"20500","sandshoe",761.222222222222,0.243243243243243
"20501","sandshoes",625.666666666667,0.333333333333333
"20502","sandstone",598.578947368421,0.95
"20503","sandstorm",629.421052631579,1
"20504","sandstorms",647.891891891892,1
"20505","sandwich",589.175,1
"20506","sandwiched",741.162162162162,0.973684210526316
"20507","sandy",548,0.972972972972973
"20508","sane",633.621621621622,0.925
"20509","sanely",730,0.72972972972973
"20510","saner",784.75,0.307692307692308
"20511","sanest",784,0.315789473684211
"20512","sang",539.756756756757,0.925
"20513","sangfroid",984.5,0.0526315789473684
"20514","sango",543,0.025
